,URL,Unit_ID,No_Rooms,Bathroom,Locality,Region,Longitude,Latitude,Furnished,Area,AC,Water_Heater,Dining_Set,Electricity,Bed,Access_Card,Kitchen,Fridge,Washing_Machine,TV,ATM,TV_Cable,Grocery,Internet,Swim_Pool,Laundry,Security,Basketball,Multipurpose_Room,Gym,Jogging,Tennis,Restaurant,Playground,Total_Facilities,AnnualPrice,FurnishedNew
0,https://jendela360.com/sewa-apartemen-tamansari-semanggi-apartment/tssb011,tssb011,1,1,Semanggi,Jakarta Selatan,106.819159,-6.226598,1,43,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,96000000,Full
1,https://jendela360.com/sewa-apartemen-puri-park-view-apartment/ppvc072,ppvc072,2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,0,35,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,30000000,Semi
2,https://jendela360.com/sewa-apartemen-metro-park-residence/mprc040,mprc040,2,1,Kedoya,Jakarta Barat,106.757651,-6.186415,1,53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,70000000,Full
3,https://jendela360.com/sewa-apartemen-pondok-indah-golf-apartment/ponf003,ponf003,2,2,Pondok Indah,Jakarta Selatan,106.7846,-6.272637,1,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,576000000,Full
4,https://jendela360.com/sewa-apartemen-season-city-apartment/sscc039,sscc039,2,1,Grogol,Jakarta Barat,106.796056,-6.153652,0,48,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,15,32000000,Non
5,https://jendela360.com/sewa-apartemen-green-pramuka-city-apartment/gprc070,gprc070,2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,60000000,Full
6,https://jendela360.com/sewa-apartemen-springhill-terrace-residence/sphc011,sphc011,2,1,Kemayoran,Jakarta Pusat,106.850107,-6.14907,1,58,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,14,80000000,Full
7,https://jendela360.com/sewa-apartemen-kemang-village-apartment/kmvd028,kmvd028,3,2,Kemang,Jakarta Selatan,106.811453,-6.259374,1,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,240000000,Full
8,https://jendela360.com/sewa-apartemen-kalibata-city-apartment/klcc113,klcc113,2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,1,33,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,20,45400000,Full
9,https://jendela360.com/sewa-apartemen-green-pramuka-city-apartment/gprc064,gprc064,2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,0,33,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,17,33000000,Non
10,https://jendela360.com/sewa-apartemen-wisma-gading-permai/wgpc004,wgpc004,2,1,Kelapa Gading,Jakarta Utara,106.900954,-6.168483,1,46,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,34000000,Full
11,https://jendela360.com/sewa-apartemen-sunter-park-view-apartment/spva028,spva028,0,1,Sunter,Jakarta Utara,106.88373,-6.157527,1,22,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,19,24000000,Full
12,https://jendela360.com/sewa-apartemen-casablanca-east-residence/cerc004,cerc004,2,1,Pondok Bambu,Jakarta Timur,106.89933,-6.224079,0,50,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,13,35000000,Non
13,https://jendela360.com/sewa-apartemen-taman-rasuna-apartment/tarc008,tarc008,2,1,Kuningan,Jakarta Selatan,106.83676,-6.218768,1,76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,85200000,Full
14,https://jendela360.com/sewa-apartemen-vittoria-residence/vtrc002,vtrc002,2,1,Daan Mogot,Jakarta Barat,106.7354,-6.1557,0,42,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35000000,Non
15,https://jendela360.com/sewa-apartemen-lavenue-apartment/lvnb010,lvnb010,1,1,Pancoran,Jakarta Selatan,106.842971,-6.24805,1,65,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,120000000,Full
16,https://jendela360.com/sewa-apartemen-puri-park-view-apartment/ppvc042,ppvc042,2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,48000000,Full
17,https://jendela360.com/sewa-apartemen-pakubuwono-terrace/pkta051,pkta051,0,1,Kebayoran Lama,Jakarta Selatan,106.769194,-6.237472,1,23,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,43500000,Full
18,https://jendela360.com/sewa-apartemen-belmont-residence/blma013,blma013,0,1,Kebon Jeruk,Jakarta Barat,106.762396,-6.200106,1,22,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,15,38000000,Full
19,https://jendela360.com/sewa-apartemen-hamptons-park-apartment/htpb008,htpb008,1,1,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,150000000,Full
20,https://jendela360.com/sewa-apartemen-taman-melati-margonda-apartment/tmma001,tmma001,0,1,Margonda,Depok,106.832472,-6.360354,1,23,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,14,36000000,Full
21,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsd019,trsd019,3,2,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,65,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,15,137000000,Full
22,https://jendela360.com/sewa-apartemen-thamrin-residence-apartment/thrb014,thrb014,1,1,Thamrin,Jakarta Pusat,106.816842,-6.197352,1,39,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,84000000,Full
23,https://jendela360.com/sewa-apartemen-signature-park-apartment/sipa003,sipa003,0,1,Tebet,Jakarta Selatan,106.854417,-6.242631,1,23,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,60000000,Full
24,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/puca094,puca094,0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,26,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,19,46000000,Full
25,https://jendela360.com/sewa-apartemen-patria-park-apartment/ptpd003,ptpd003,3,2,Cawang,Jakarta Timur,106.87616,-6.24354,1,82,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,96000000,Full
26,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-bougenville/tmbb123,tmbb123,1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,0,30,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,45000000,Non
27,https://jendela360.com/sewa-apartemen-mediterania-palace-kemayoran/mpkc006,mpkc006,2,1,Kemayoran,Jakarta Pusat,106.85277,-6.154767,1,37,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,68400000,Full
28,https://jendela360.com/sewa-apartemen-branz-bsd-apartment/brzb010,brzb010,1,1,BSD City,Tangerang,106.6423,-6.3002,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,6,80000000,Full
29,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsc104,trsc104,2,3,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,99,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,14,135000000,Full
30,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-jasmine/tmjc091,tmjc091,2,1,Kemayoran,Jakarta Pusat,106.854936,-6.147823,0,49,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,17,60000000,Non
31,https://jendela360.com/sewa-apartemen-sentra-timur-residence/strb002,strb002,1,1,Cakung,Jakarta Timur,106.948933,-6.203631,1,30,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,21,36000000,Full
32,https://jendela360.com/sewa-apartemen-city-resort-apartment/crac002,crac002,2,1,Cengkareng,Jakarta Barat,106.731913,-6.13626,1,42,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,22,33000000,Full
33,https://jendela360.com/sewa-apartemen-kuningan-city-denpasar-residence/kucc021,kucc021,2,2,Kuningan,Jakarta Selatan,106.829196,-6.224797,1,90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,204000000,Full
34,https://jendela360.com/sewa-apartemen-puri-mansion/pumc010,pumc010,2,1,Puri Indah,Jakarta Barat,106.728591,-6.182729,0,49,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,10,70000000,Non
35,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsc130,trsc130,2,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,50,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,7,60000000,Semi
36,https://jendela360.com/sewa-apartemen-taman-anggrek-condominium-apartment/taad011,taad011,3,2,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,0,146,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,180000000,Semi
37,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsc021,trsc021,2,2,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,99,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,15,240000000,Full
38,https://jendela360.com/sewa-apartemen-soho-pancoran-apartment/spcd001,spcd001,3,2,Pancoran,Jakarta Selatan,106.845254,-6.242801,1,132,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,210000000,Full
39,https://jendela360.com/sewa-apartemen-mediterania-garden-residence-2/mg2c054,mg2c054,2,1,Tanjung Duren,Jakarta Barat,106.788166,-6.175894,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,55000000,Full
40,https://jendela360.com/sewa-apartemen-soho-pancoran-apartment/spcc002,spcc002,2,2,Pancoran,Jakarta Selatan,106.845254,-6.242801,0,97,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,14,336000000,Non
41,https://jendela360.com/sewa-apartemen-puri-park-view-apartment/ppvc099,ppvc099,2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,39000000,Full
42,https://jendela360.com/sewa-apartemen-menteng-square-apartment/mesc004,mesc004,2,1,Menteng,Jakarta Pusat,106.851858,-6.200232,1,30,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,44000000,Full
43,https://jendela360.com/sewa-apartemen-kota-ayodhya-apartment/adyc008,adyc008,2,1,Cikokol,Tangerang,106.629106,-6.199893,1,41,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,35000000,Full
44,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/puca018,puca018,0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,26,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,20,41000000,Non
45,https://jendela360.com/sewa-apartemen-kebagusan-city-apartment/kgca019,kgca019,0,1,Kebagusan,Jakarta Selatan,106.835418,-6.307531,0,27,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21,36000000,Non
46,https://jendela360.com/sewa-apartemen-elpis-residence-apartment/epsc016,epsc016,2,1,Gunung Sahari,Jakarta Pusat,106.836638,-6.148474,0,42,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,40000000,Non
47,https://jendela360.com/sewa-apartemen-ciputra-world-2-apartment/crwc015,crwc015,2,2,Kuningan,Jakarta Selatan,106.820139,-6.221259,1,104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,204000000,Full
48,https://jendela360.com/sewa-apartemen-puri-park-residence/ppsc001,ppsc001,2,2,Puri Indah,Jakarta Barat,106.750974,-6.1887,1,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,150000000,Full
49,https://jendela360.com/sewa-apartemen-taman-anggrek-condominium-apartment/taac089,taac089,2,2,Tanjung Duren,Jakarta Barat,106.793302,-6.177578,1,99,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,140000000,Full
50,https://jendela360.com/sewa-apartemen-essence-darmawangsa-apartment/esdd021,esdd021,3,3,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,336000000,Full
51,https://jendela360.com/sewa-apartemen-moi-city-home/moic006,moic006,2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,65000000,Full
52,https://jendela360.com/sewa-apartemen-sudirman-mansion-apartment/sdmd002,sdmd002,3,2,Sudirman,Jakarta Selatan,106.805571,-6.226071,1,175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,405000000,Full
53,https://jendela360.com/sewa-apartemen-beverly-tower-apartment/bvtc001,bvtc001,2,2,Cilandak,Jakarta Selatan,106.786534,-6.291102,1,85,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,22,187150000,Full
54,https://jendela360.com/sewa-apartemen-the-nest-apartment/tnac004,tnac004,2,1,Karang Tengah,Tangerang,106.723973,-6.195343,0,44,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,45000000,Semi
55,https://jendela360.com/sewa-apartemen-st-moritz-apartment/stmc053,stmc053,2,2,Puri Indah,Jakarta Barat,106.73873,-6.190723,1,88,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,155000000,Full
56,https://jendela360.com/sewa-apartemen-royale-springhill-residence/rsrd001,rsrd001,3,2,Kemayoran,Jakarta Pusat,106.85069,-6.146146,1,196,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,22,330050000,Full
57,https://jendela360.com/sewa-apartemen-moi-frenchwalk/fwkc003,fwkc003,2,1,Kelapa Gading,Jakarta Utara,106.89144,-6.149391,1,83,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21,100000000,Full
58,https://jendela360.com/sewa-apartemen-kalibata-city-apartment/klcc069,klcc069,2,1,Pancoran,Jakarta Selatan,106.851836,-6.257163,0,33,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,21,40000000,Non
59,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/puca135,puca135,0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,26,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,19,37000000,Full
60,https://jendela360.com/sewa-apartemen-hamptons-park-apartment/htpc028,htpc028,2,2,Pondok Indah,Jakarta Selatan,106.791409,-6.282965,1,82,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,216000000,Full
61,https://jendela360.com/sewa-apartemen-metro-park-residence/mprc029,mprc029,2,1,Kedoya,Jakarta Barat,106.757651,-6.186415,0,53,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,16,42000000,Non
62,https://jendela360.com/sewa-apartemen-elpis-residence-apartment/epsc014,epsc014,2,1,Gunung Sahari,Jakarta Pusat,106.836638,-6.148474,1,41,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,65000000,Full
63,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsa077,trsa077,0,1,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,1,26,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,13,49000000,Full
64,https://jendela360.com/sewa-apartemen-park-royal-apartment/pryb006,pryb006,1,1,Gatot Subroto,Jakarta Pusat,106.80924,-6.213072,1,63,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,22,150000000,Full
65,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/pucb167,pucb167,1,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,0,35,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,18,33000000,Non
66,https://jendela360.com/sewa-apartemen-mediterania-gajah-mada-apartment/gmmb011,gmmb011,1,1,Gajah Mada,Jakarta Barat,106.815297,-6.149237,0,33,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,12,35000000,Non
67,https://jendela360.com/sewa-apartemen-city-light-apartment/clac004,clac004,2,1,Ciputat,Tangerang,106.752698,-6.311949,1,35,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,37500000,Full
68,https://jendela360.com/sewa-apartemen-gading-icon-apartment/gdib002,gdib002,1,1,Kelapa Gading,Jakarta Timur,106.904441,-6.181255,1,36,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,25000000,Full
69,https://jendela360.com/sewa-apartemen-taman-anggrek-residence/trsd052,trsd052,3,2,Tanjung Duren,Jakarta Barat,106.7917,-6.1792,0,65,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,7,75000000,Non
70,https://jendela360.com/sewa-apartemen-casablanca-east-residence/cerc008,cerc008,2,1,Pondok Bambu,Jakarta Timur,106.89933,-6.224079,1,43,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,20,51000000,Full
71,https://jendela360.com/sewa-apartemen-pakubuwono-terrace/pktf001,pktf001,0,1,Kebayoran Lama,Jakarta Selatan,106.769194,-6.237472,1,23,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,45000000,Full
72,https://jendela360.com/sewa-apartemen-casablanca-mansion/csmc006,csmc006,2,2,Casablanca,Jakarta Selatan,106.846292,-6.222918,1,50,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,132000000,Full
73,https://jendela360.com/sewa-apartemen-1-park-residence/1pac006,1pac006,2,2,Gandaria,Jakarta Selatan,106.788904,-6.24568,1,91,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,291060000,Full
74,https://jendela360.com/sewa-apartemen-moi-city-home/moic033,moic033,2,1,Kelapa Gading,Jakarta Utara,106.890391,-6.149836,1,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,65000000,Full
75,https://jendela360.com/sewa-apartemen-essence-darmawangsa-apartment/esdd015,esdd015,3,2,Dharmawangsa,Jakarta Selatan,106.804426,-6.258746,1,131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,220800000,Full
76,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-bougenville/tmbb133,tmbb133,1,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,30,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,20,60000000,Full
77,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc045,bscc045,2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,35,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,19,60000000,Full
78,https://jendela360.com/sewa-apartemen-green-pramuka-city-apartment/gprc123,gprc123,2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,67150000,Full
79,https://jendela360.com/sewa-apartemen-signature-park-grande/sgpb008,sgpb008,1,1,MT Haryono,Jakarta Timur,106.866201,-6.245201,1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,64800000,Full
80,https://jendela360.com/sewa-apartemen-pluit-sea-view/psvc014,psvc014,2,1,Pluit,Jakarta Utara,106.807122,-6.121077,0,35,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21,28000000,Semi
81,https://jendela360.com/sewa-apartemen-northland-ancol-residence/narc018,narc018,2,1,Ancol,Jakarta Utara,106.839363,-6.129877,0,42,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,15,26100000,Non
82,https://jendela360.com/sewa-apartemen-mediterania-gajah-mada-apartment/gmmc004,gmmc004,2,1,Gajah Mada,Jakarta Barat,106.815297,-6.149237,1,45,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1,18,52000000,Full
83,https://jendela360.com/sewa-apartemen-puri-park-view-apartment/ppvc067,ppvc067,2,1,Kebon Jeruk,Jakarta Barat,106.756061,-6.192081,1,35,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,45000000,Full
84,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc127,bscc127,2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,0,34,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,18,75000000,Semi
85,https://jendela360.com/sewa-apartemen-casablanca-mansion/csmc011,csmc011,2,1,Casablanca,Jakarta Selatan,106.846292,-6.222918,1,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,90000000,Full
86,https://jendela360.com/sewa-apartemen-menteng-park/mepa019,mepa019,0,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,72000000,Full
87,https://jendela360.com/sewa-apartemen-callia-apartment/calb015,calb015,1,1,Kelapa Gading,Jakarta Timur,106.89321,-6.175884,1,43,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,18,48000000,Full
88,https://jendela360.com/sewa-apartemen-bassura-city-apartment/bscc158,bscc158,2,1,Cipinang,Jakarta Timur,106.879075,-6.225031,1,34,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,57700000,Full
89,https://jendela360.com/sewa-apartemen-kalibata-city-green-palace/grpc024,grpc024,2,1,Kalibata,Jakarta Selatan,106.849866,-6.257697,1,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,61000000,Full
90,https://jendela360.com/sewa-apartemen-green-pramuka-city-apartment/gprc046,gprc046,2,1,Cempaka Putih,Jakarta Pusat,106.873191,-6.187929,1,33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,23,78000000,Full
91,https://jendela360.com/sewa-apartemen-puri-orchard-apartment/puca150,puca150,0,1,Cengkareng,Jakarta Barat,106.729326,-6.166036,1,26,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,15,35000000,Full
92,https://jendela360.com/sewa-apartemen-casa-grande-apartment/cagb004,cagb004,1,1,Casablanca,Jakarta Selatan,106.842672,-6.224187,1,50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,250000000,Full
93,https://jendela360.com/sewa-apartemen-the-mansion-kemayoran-bougenville/tmbc085,tmbc085,2,1,Kemayoran,Jakarta Pusat,106.85716,-6.14607,1,52,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,60000000,Full
94,https://jendela360.com/sewa-apartemen-kedoya-elok-apartment/keld006,keld006,3,2,Kedoya,Jakarta Barat,106.767839,-6.188799,0,150,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,21,117500000,Non
95,https://jendela360.com/sewa-apartemen-st-moritz-apartment/stmd021,stmd021,3,2,Puri Indah,Jakarta Barat,106.73873,-6.190723,1,112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,150000000,Full
96,https://jendela360.com/sewa-apartemen-grand-dhika-city-apartment/gdca009,gdca009,0,1,Kalimalang,Bekasi,107.0197,-6.2621,1,24,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,11,36000000,Full
97,https://jendela360.com/sewa-apartemen-st-moritz-apartment/stmc020,stmc020,2,1,Puri Indah,Jakarta Barat,106.73873,-6.190723,1,84,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,24,216000000,Full
98,https://jendela360.com/sewa-apartemen-signature-park-grande/sgpa010,sgpa010,0,1,MT Haryono,Jakarta Timur,106.866201,-6.245201,1,26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,20,54000000,Full
99,https://jendela360.com/sewa-apartemen-metro-park-residence/mpra056,mpra056,0,1,Kedoya,Jakarta Barat,106.757651,-6.186415,1,27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,21,37000000,Full
100,https://jendela360.com/sewa-apartemen-permata-senayan-apartment/pmsc006,pmsc006,2,1,Senayan,Jakarta Pusat,106.791301,-6.221632,1,98,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,21,72000000,Full
101,https://jendela360.com/sewa-apartemen-menteng-park/mepa090,mepa090,0,1,Menteng,Jakarta Pusat,106.838463,-6.191791,1,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,22,65000000,Full
102,https://jendela360.com/sewa-apartemen-ambassade-residence/absb002,absb002,1,1,Kuningan,Jakarta Selatan,106.831123,-6.222417,1,49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,21,120000000,Full
